hole_id,comp_no,process_method,process_phase,mass_kg,mass_pct,Fe_pct_XRF,SiO2_pct_XRF,Al2O3_pct_XRF,TiO2_pct_XRF,Mn_pct_XRF,CaO_pct_XRF,P_pct_XRF,S_pct_XRF,MgO_pct_XRF,K2O_pct_XRF,Na2O_pct_XRF,Zn_pct_XRF,As_pct_XRF,Cl_pct_XRF,Cu_pct_XRF,Pb_pct_XRF,Ba_pct_XRF,V_pct_XRF,Cr_pct_XRF,Ni_pct_XRF,Co_pct_XRF,Sn_pct_XRF,Zr_pct_XRF,Sr_pct_XRF,Fe3O4_pct_SATMAGAN,LOI_371_pct,LOI_650_pct,LOI_1000_pct,LOI_total_pct
NSRD0798,4,LIMS, Tails,47.78,33.210537290609579,15.25,55.59,2.3180000000000001,8.1000000000000003E-2,1.06,2.8849999999999998,0.14399999999999999,0.104,3.84,0.90800000000000003,0.114,4.0000000000000001E-3,1E-3,5.0000000000000001E-3,2E-3,5.0000000000000001E-4,1.6E-2,5.0000000000000001E-4,2E-3,4.0000000000000001E-3,1E-3,2E-3,7.0000000000000001E-3,8.0000000000000002E-3,2.46,0.76,7.22,2.41,10.39
NSRD0798,4,LIMS,Calc Head,143.87,100,38.566201431848192,32.126861750191146,1.3408701605616182,5.9627371932995069E-2,0.51433008966428029,1.2526655313824981,8.5225272815736428E-2,5.324000834086328E-2,1.9632160978661293,0.54399742823382224,7.3258427747271843E-2,3.3321053729060955E-3,6.6605268645304793E-4,5.0000000000000001E-3,1.3321053729060959E-3,1.5018419406408563E-3,1.1992632237436575E-2,2.1697365677347605E-3,1.0682630152220755E-2,6.0036838812817126E-3,1E-3,2E-3,2.992632237436575E-3,8.0000000000000002E-3,41.945930353791617,0.1922895669701814,3.1725585598109403,0.21930562313199417,3.5841537499131162
NSRD0798,4,LIMS,Feed Assay,NA,NA,37.42,36.299999999999997,1.403,6.7000000000000004E-2,0.52400000000000002,1.1359999999999999,0.10100000000000001,5.8999999999999997E-2,2.08,0.57299999999999995,8.2000000000000003E-2,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,1E-3,8.9999999999999993E-3,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,0.01,39.15,0.26,3.45,7.0000000000000007E-2,3.78
NSRD0798,5,LIMS, Mags(calc),96.06,66.611192011649678,48.99,24.23,1.1140000000000001,5.7000000000000002E-2,0.26700000000000002,0.97699999999999998,6.8000000000000005E-2,3.2000000000000001E-2,1.1399999999999999,0.78100000000000003,3.7999999999999999E-2,3.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,1.0999999999999999E-2,3.0000000000000001E-3,2.1999999999999999E-2,7.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,7.0000000000000001E-3,58.87,-0.17,1.2,-0.24,0.79
NSRD0798,5,LIMS, Tails,48.150000000000006,33.388807988350322,12.54,57.1,2.774,0.106,0.89800000000000002,4.08,0.214,0.126,3.78,1.7470000000000001,0.11600000000000001,5.0000000000000001E-3,5.0000000000000001E-4,7.0000000000000001E-3,4.0000000000000001E-3,5.0000000000000001E-4,2.5999999999999999E-2,5.0000000000000001E-4,3.0000000000000001E-3,5.0000000000000001E-3,1E-3,1E-3,8.0000000000000002E-3,1.4E-2,2.2000000000000002,0.51,6.04,3.8,10.35
NSRD0798,5,LIMS,Calc Head,144.21,100,36.819779488246311,35.204901185770751,1.6682542126066153,7.3360515914291657E-2,0.47768337840649056,2.0130547118785107,0.11674765966299148,6.3385479509049297E-2,2.0214645308924486,1.1035358851674641,6.4043270230913246E-2,3.6677761597670067E-3,5.0000000000000001E-4,5.0016642396505098E-3,2.0016642396505097E-3,5.0000000000000001E-4,1.6008321198252545E-2,2.1652798002912417E-3,1.5656126482213439E-2,6.3322238402329931E-3,1E-3,6.6694403994175177E-4,4.0033284793010195E-3,9.3372165591845222E-3,39.948562513001868,5.704389432078219E-2,2.8160183066361553,1.1089078427293528,3.9819700436862906
NSRD0798,5,LIMS,Feed Assay,NA,NA,34.18,38.14,1.7130000000000001,7.8E-2,0.48599999999999999,2.0830000000000002,0.14599999999999999,6.5000000000000002E-2,2.1,1.173,6.6000000000000003E-2,3.0000000000000001E-3,5.0000000000000001E-4,1E-3,2E-3,5.0000000000000001E-4,1.2999999999999999E-2,1E-3,1.2E-2,6.0000000000000001E-3,1E-3,-1E-3,3.0000000000000001E-3,0.01,36.700000000000003,0.14000000000000001,3.02,1.1499999999999999,4.3099999999999996
NSRD0798,6,LIMS, Mags(calc),84.84,62.382352941176478,48.75,24.29,1.0629999999999999,6.7000000000000004E-2,0.23499999999999999,0.86899999999999999,5.7000000000000002E-2,4.1000000000000002E-2,1.31,0.44400000000000001,7.9000000000000001E-2,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,8.0000000000000002E-3,3.0000000000000001E-3,2.1999999999999999E-2,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,8.9999999999999993E-3,56.54,0.04,1.73,-0.24,1.53
NSRD0798,6,LIMS, Tails,51.16,37.617647058823529,17.059999999999999,53.36,2.4910000000000001,9.8000000000000004E-2,0.61699999999999999,3.339,0.16600000000000001,0.21299999999999999,3.6,0.83199999999999996,0.14199999999999999,5.0000000000000001E-3,5.0000000000000001E-4,6.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,1.2999999999999999E-2,5.0000000000000001E-4,4.0000000000000001E-3,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,8.0000000000000002E-3,8.9999999999999993E-3,2.59,0.78,6.79,2.89,10.46
NSRD0798,6,LIMS,Calc Head,136,100,36.828967647058825,35.225450000000002,1.6001800000000004,7.8661470588235305E-2,0.3786994117647059,1.7981558823529411,9.8003235294117641E-2,0.10570235294117648,2.1714441176470594,0.58995647058823542,0.10269911764705883,4.3761764705882358E-3,5.0000000000000001E-4,5.3761764705882349E-3,3.0000000000000005E-3,5.0000000000000001E-4,9.8808823529411768E-3,2.0595588235294122E-3,1.5228823529411765E-2,6.000000000000001E-3,1E-3,5.0000000000000001E-4,4.2570588235294115E-3,8.9999999999999993E-3,36.245279411764713,0.31837058823529413,3.6334529411764707,0.93743235294117655,4.8892558823529413
NSRD0798,6,LIMS,Feed Assay,NA,NA,34.76,36.81,1.661,7.8E-2,0.39,1.919,9.7000000000000003E-2,9.4E-2,2.33,0.61099999999999999,0.124,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,0.01,1E-3,1.4E-2,7.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,0.01,33.549999999999997,0.43,4.01,1.0900000000000001,5.53
NSRD0798,7,LIMS, Mags(calc),72.95,53.248175182481752,44.71,27.84,1.369,8.5999999999999993E-2,0.25900000000000001,0.56799999999999995,4.8000000000000001E-2,5.8999999999999997E-2,1.6,0.40699999999999997,0.1,4.0000000000000001E-3,1E-3,1E-3,1E-3,1E-3,6.0000000000000001E-3,4.0000000000000001E-3,2.5999999999999999E-2,6.0000000000000001E-3,1E-3,1E-3,1E-3,4.0000000000000001E-3,45.63,0.48,3.22,-0.43,3.27
NSRD0798,7,LIMS, Tails,64.05,46.751824817518248,21.56,48.48,2.5019999999999998,0.10199999999999999,0.55700000000000005,1.4950000000000001,0.11600000000000001,0.20499999999999999,3.24,0.755,0.193,5.0000000000000001E-3,1E-3,1E-3,5.0000000000000001E-3,2E-3,1.2999999999999999E-2,1E-3,4.0000000000000001E-3,7.0000000000000001E-3,1E-3,1E-3,2E-3,8.9999999999999993E-3,2.83,1.72,8.0399999999999991,1.07,10.83
NSRD0798,7,LIMS,Calc Head,137,100,33.886952554744525,37.489576642335763,1.8986981751824816,9.3480291970802903E-2,0.39832043795620442,1.0013894160583943,7.9791240875912411E-2,0.12725766423357665,2.3667299270072992,0.56969635036496347,0.143479197080292,4.4675182481751828E-3,1E-3,1E-3,2.8700729927007302E-3,1.4675182481751826E-3,9.2726277372262786E-3,2.5974452554744527E-3,1.5714598540145987E-2,6.4675182481751829E-3,1E-3,1E-3,1.4675182481751826E-3,6.3375912408759113E-3,25.620218978102194,1.0597226277372263,5.4734379562043793,0.27127737226277376,6.8044379562043797
NSRD0798,7,LIMS,Feed Assay (from DMS cons),NA,NA,33.049999999999997,37.99,1.881,8.8999999999999996E-2,0.40699999999999997,1.0149999999999999,8.3000000000000004E-2,0.115,2.4300000000000002,0.56399999999999995,0.18,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,7.0000000000000001E-3,2E-3,1.2999999999999999E-2,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,0.01,24.4,1.05,6.04,0.19,7.28
NSRD0798,8,LIMS, Mags(calc),78.84,55.521126760563376,45.18,27.88,1.331,8.1000000000000003E-2,0.26100000000000001,0.43099999999999999,5.0999999999999997E-2,5.0999999999999997E-2,1.56,0.42399999999999999,0.112,4.0000000000000001E-3,1E-3,1E-3,2E-3,3.0000000000000001E-3,6.0000000000000001E-3,4.0000000000000001E-3,2.4E-2,7.0000000000000001E-3,1E-3,1E-3,2E-3,5.0000000000000001E-3,46.6,0.6,2.88,-0.47,3.01
NSRD0798,8,LIMS, Tails,63.16,44.478873239436616,21.31,50.07,2.56,0.104,0.54900000000000004,1.139,0.111,0.13500000000000001,3.18,0.76100000000000001,0.193,5.0000000000000001E-3,1E-3,2E-3,3.0000000000000001E-3,3.0000000000000001E-3,1.2999999999999999E-2,1E-3,5.0000000000000001E-3,7.0000000000000001E-3,1E-3,2E-3,2E-3,1.2E-2,2.7,1.81,7.63,0.72,10.16
NSRD0798,8,LIMS,Calc Head,142,100,34.562892957746477,37.749861971830981,1.8776453521126757,9.1230140845070404E-2,0.38909915492957742,0.74591042253521123,7.7687323943661971E-2,8.8362253521126755E-2,2.2805577464788729,0.57389380281690139,0.14802788732394365,4.4447887323943655E-3,1E-3,1.4447887323943661E-3,2.4447887323943663E-3,3.0000000000000001E-3,9.1135211267605615E-3,2.6656338028169012E-3,1.554901408450704E-2,6.9999999999999993E-3,1E-3,1.4447887323943661E-3,2E-3,8.1135211267605641E-3,27.073774647887326,1.1381943661971832,4.9927464788732392,5.9298591549295773E-2,6.1902394366197173
NSRD0798,8,LIMS,Feed Assay (from DMS cons),NA,NA,33.83,38.08,1.9179999999999999,8.6999999999999994E-2,0.40699999999999997,0.747,8.5999999999999993E-2,0.1,2.37,0.58399999999999996,0.183,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,8.0000000000000002E-3,2E-3,1.4E-2,7.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,0.01,25.5,1.46,5.24,-7.0000000000000007E-2,6.63
NSRD0798,9,LIMS, Mags(calc),44.510000000000005,43.2555879494655,47.18,24.78,1.353,8.2000000000000003E-2,0.23200000000000001,0.65800000000000003,4.9000000000000002E-2,4.4999999999999998E-2,1.47,0.40799999999999997,0.10100000000000001,3.0000000000000001E-3,1E-3,4.0000000000000001E-3,1E-3,1E-3,4.0000000000000001E-3,6.0000000000000001E-3,3.5999999999999997E-2,8.9999999999999993E-3,1E-3,1E-3,3.0000000000000001E-3,7.0000000000000001E-3,48.63,0.6,2.8,-0.28999999999999998,3.11
NSRD0798,9,LIMS, Tails,58.39,56.7444120505345,22.67,46.48,2.8119999999999998,0.11600000000000001,0.49299999999999999,1.8680000000000001,0.11799999999999999,0.13700000000000001,3.07,0.83099999999999996,0.19600000000000001,5.0000000000000001E-3,1E-3,4.0000000000000001E-3,3.0000000000000001E-3,1E-3,8.9999999999999993E-3,1E-3,6.0000000000000001E-3,6.0000000000000001E-3,1E-3,1E-3,3.0000000000000001E-3,8.0000000000000002E-3,2.73,2,7.69,1.39,11.08
NSRD0798,9,LIMS,Calc Head,102.9,100,33.271944606413996,37.093537414965986,2.1809009718172985,0.10129310009718173,0.38010291545189501,1.3446073858114675,8.8153644314868801E-2,9.7204859086491735E-2,2.377910592808552,0.64802886297376094,0.15490719144800777,4.1348882410106903E-3,1E-3,4.0000000000000001E-3,2.1348882410106903E-3,1E-3,6.8372206025267253E-3,3.1627793974732749E-3,1.8976676384839648E-2,7.2976676384839644E-3,1E-3,1E-3,3.0000000000000001E-3,7.5674441205053448E-3,22.584314868804668,1.3944217687074831,5.5748017492711366,0.66330612244897968,7.6325296404275988
NSRD0798,9,LIMS,Feed Assay (from DMS cons),NA,NA,32.950000000000003,36.99,2.2389999999999999,0.10199999999999999,0.375,1.39,8.1000000000000003E-2,0.09,2.4700000000000002,0.66300000000000003,0.189,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,7.0000000000000001E-3,3.0000000000000001E-3,1.6E-2,8.0000000000000002E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,0.01,22.5,1.38,5.77,0.62,7.77
NSRD0798,10,LIMS, Mags(calc),54.3,43.31870761866773,52.2,20.309999999999999,1.1279999999999999,7.2999999999999995E-2,0.18,0.66700000000000004,4.5999999999999999E-2,4.1000000000000002E-2,1.1200000000000001,0.32300000000000001,7.8E-2,3.0000000000000001E-3,1E-3,1E-3,1E-3,1E-3,8.0000000000000002E-3,6.0000000000000001E-3,3.4000000000000002E-2,6.0000000000000001E-3,1E-3,1E-3,3.0000000000000001E-3,4.0000000000000001E-3,58.73,0.19,1.34,-0.37,1.1599999999999999
NSRD0798,10,LIMS, Tails,71.05,56.68129238133227,19.75,50.92,3.129,0.13400000000000001,0.48199999999999998,2.706,0.127,0.191,3.1,0.83899999999999997,0.19700000000000001,6.0000000000000001E-3,1E-3,1E-3,4.0000000000000001E-3,2E-3,1.2E-2,1E-3,7.0000000000000001E-3,8.9999999999999993E-3,1E-3,1E-3,4.0000000000000001E-3,8.9999999999999993E-3,2.86,1.42,5.74,2.34,9.5
NSRD0798,10,LIMS,Calc Head,125.35,100,33.806920622257678,37.66014359792581,2.2621926605504585,0.10757558835261267,0.35117750299162348,1.822731551655365,9.1911846828879137E-2,0.12602193857199842,2.2422895891503787,0.61547546868767444,0.14545073793378541,4.7004387714399687E-3,1E-3,1E-3,2.7004387714399682E-3,1.5668129238133226E-3,1.0267251695253292E-2,3.1659353809333868E-3,1.8696051057040287E-2,7.7004387714399679E-3,1E-3,1E-3,3.5668129238133226E-3,6.834064619066613E-3,27.062161946549658,0.88717989629038685,3.8339768647786201,1.1660630235341045,5.8872197846031113
NSRD0798,10,LIMS,Feed Assay (from DMS cons),135.45000000000002,NA,34.26,36.53,2.2629999999999999,0.109,0.34599999999999997,1.762,8.4000000000000005E-2,0.121,2.2999999999999998,0.61699999999999999,0.16800000000000001,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,1.7000000000000001E-2,8.0000000000000002E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,0.01,28.2,0.82,4.24,0.89,5.95
NSRD0799,5,LIMS, Mags(calc),52.8,50.623202301054647,47.33,26.19,1.921,9.6000000000000002E-2,0.20799999999999999,0.34399999999999997,5.0999999999999997E-2,4.1000000000000002E-2,1.0900000000000001,1.0129999999999999,0.16700000000000001,5.0000000000000001E-3,1E-3,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,2.1000000000000001E-2,5.0000000000000001E-3,0.06,1.0999999999999999E-2,1E-3,1E-3,2E-3,8.0000000000000002E-3,49.36,-0.08,1.55,-0.64,0.83
NSRD0799,5,LIMS, Tails,51.5,49.376797698945353,16.760000000000002,56.05,4.5119999999999996,0.20499999999999999,0.56599999999999995,1.3859999999999999,0.129,0.13500000000000001,2.93,2.0379999999999998,0.28899999999999998,5.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-3,8.0000000000000002E-3,5.0000000000000001E-4,4.2000000000000003E-2,3.0000000000000001E-3,1.7000000000000001E-2,3.5999999999999997E-2,2E-3,2E-3,7.0000000000000001E-3,1.0999999999999999E-2,2.33,0.64,5.64,0.92,7.2
NSRD0799,5,LIMS,Calc Head,104.3,100,32.235512943432404,40.933911792905086,3.2003528283796743,0.14982070949185045,0.38476893576222437,0.85850623202301046,8.9513902205177368E-2,8.7414189837008646E-2,1.9985330776605945,1.5191121764141897,0.22723969319271334,5.0000000000000001E-3,7.5311601150527315E-4,4.4937679769894538E-3,4.4563758389261745E-3,5.0000000000000001E-4,3.1369127516778526E-2,4.0124640460210935E-3,3.8767976989453501E-2,2.3344199424736339E-2,1.4937679769894535E-3,1.4937679769894535E-3,4.4688398849472679E-3,9.4813039309683596E-3,26.138092042185999,0.27551294343240651,3.5695110258868645,0.13027804410354754,3.975302013422819
NSRD0799,5,LIMS,Feed Assay,NA,NA,31.26,41.62,3.2970000000000002,0.158,0.38900000000000001,0.95599999999999996,0.111,9.4E-2,2.0699999999999998,1.5409999999999999,0.24099999999999999,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,2.5999999999999999E-2,3.0000000000000001E-3,3.6999999999999998E-2,0.01,2E-3,5.0000000000000001E-4,4.0000000000000001E-3,24.5,25.41,0.28000000000000003,3.6,0.25,4.13
NSRD0799,6,LIMS, Mags(calc),86.2,58.699353081375563,45.61,28,1.851,8.8999999999999996E-2,0.24199999999999999,0.55000000000000004,5.6000000000000001E-2,3.3000000000000002E-2,1.28,0.96299999999999997,0.17799999999999999,5.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,1E-3,2.3E-2,5.0000000000000001E-3,4.9000000000000002E-2,1.0999999999999999E-2,1E-3,5.0000000000000001E-4,2E-3,1.4E-2,52,-0.12,1.86,-0.56999999999999995,1.17
NSRD0799,6,LIMS, Tails,60.65,41.300646918624444,14.67,56.51,3.68,0.158,0.66400000000000003,2.3519999999999999,0.159,0.10299999999999999,3.52,1.7490000000000001,0.31,4.0000000000000001E-3,5.0000000000000001E-4,7.0000000000000001E-3,5.0000000000000001E-3,5.0000000000000001E-4,3.1E-2,5.0000000000000001E-4,6.0000000000000001E-3,6.0000000000000001E-3,1E-3,2E-3,8.0000000000000002E-3,0.01,2.33,0.36,6.85,2.0499999999999998,9.26
NSRD0799,6,LIMS,Calc Head,146.85,100,32.831579843377597,39.774814436499831,2.6063888321416413,0.11749744637385087,0.41628872999659522,1.2942376574736125,9.853966632618319E-2,6.1910452843037117E-2,2.2051344909771875,1.2876230847803882,0.23251685393258426,4.5869935308137551E-3,5.0000000000000001E-4,5.2390194075587334E-3,3.2390194075587338E-3,7.9349676540687783E-4,2.630405175348996E-2,3.1414708886619001E-3,3.1240721824991491E-2,8.9349676540687786E-3,1E-3,1.1195097037793667E-3,4.4780388151174667E-3,1.2347974123255024E-2,31.485968675519242,7.8243105209397312E-2,3.9209022812393597,0.51207694926796032,4.5112223357167176
NSRD0799,6,LIMS,Feed Assay,NA,NA,31.91,40.89,2.74,0.11600000000000001,0.41299999999999998,1.1839999999999999,0.10199999999999999,5.8999999999999997E-2,2.2400000000000002,1.359,0.26700000000000002,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,2.1999999999999999E-2,3.0000000000000001E-3,2.8000000000000001E-2,8.9999999999999993E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,30.38,30.5,0.05,3.94,0.37,4.3600000000000003
NSRD0799,10,LIMS, Mags(calc),71.309999999999988,51.892009896667147,48.74,24.93,1.3720000000000001,6.5000000000000002E-2,0.23200000000000001,0.42099999999999999,4.7E-2,5.1999999999999998E-2,1.32,0.499,8.1000000000000003E-2,5.0000000000000001E-3,1E-3,5.0000000000000001E-3,7.0000000000000001E-3,5.0000000000000001E-4,1.2E-2,3.0000000000000001E-3,2.9000000000000001E-2,7.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,6.0000000000000001E-3,57.32,-0.16,1.91,-0.8,0.95
NSRD0799,10,LIMS, Tails,66.11,48.107990103332853,15.05,56.15,3.5339999999999998,0.14299999999999999,0.66800000000000004,2.2480000000000002,0.11899999999999999,0.23400000000000001,3.8,1.353,0.17699999999999999,4.0000000000000001E-3,5.0000000000000001E-4,6.0000000000000001E-3,4.0000000000000001E-3,5.0000000000000001E-4,2.8000000000000001E-2,2E-3,8.0000000000000002E-3,8.0000000000000002E-3,1E-3,5.0000000000000001E-4,6.0000000000000001E-3,1.0999999999999999E-2,2.33,0.27,7.45,2.02,9.74
NSRD0799,10,LIMS,Calc Head,137.41999999999999,100,32.532418134187168,39.949314510260521,2.412094746034056,0.10252423228059962,0.44175083685053124,1.2999329791878913,8.1637752874399644E-2,0.1395565419880658,2.5130781545626548,0.90984223548246246,0.12718367049919951,4.5189200989666709E-3,7.5946004948333572E-4,5.4810799010333276E-3,5.5567602969000141E-3,5.0000000000000001E-4,1.9697278416533258E-2,2.5189200989666717E-3,1.8897322078300104E-2,7.4810799010333285E-3,7.4053995051666431E-4,5.0000000000000001E-4,3.9243196041333136E-3,8.4053995051666421E-3,30.865416242177265,4.6864357444331282E-2,4.5751826517246403,0.55664532091398633,5.1786923300829573
NSRD0799,10,LIMS,Feed Assay,NA,NA,32.79,38.979999999999997,2.3809999999999998,0.104,0.46200000000000002,1.2110000000000001,8.6999999999999994E-2,0.114,2.56,0.93899999999999995,0.14099999999999999,2E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,1.2999999999999999E-2,2E-3,1.7000000000000001E-2,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,30.57,30.08,7.0000000000000007E-2,4.8099999999999996,0.45,5.33
NSRD0799,12,LIMS, Mags(calc),79.86,55.799329234209047,44.93,28.95,2.097,9.9000000000000005E-2,0.23300000000000001,0.49199999999999999,5.6000000000000001E-2,5.1999999999999998E-2,1.33,1.1459999999999999,0.23499999999999999,5.0000000000000001E-3,5.0000000000000001E-4,1E-3,4.0000000000000001E-3,3.0000000000000001E-3,2.9000000000000001E-2,6.0000000000000001E-3,4.1000000000000002E-2,1.2E-2,5.0000000000000001E-4,2E-3,3.0000000000000001E-3,5.0000000000000001E-3,52.27,-0.1,1.61,-0.59,0.92
NSRD0799,12,LIMS, Tails,63.26,44.200670765790939,15.11,56.14,3.9780000000000002,0.17799999999999999,0.63100000000000001,2.1659999999999999,0.127,0.14399999999999999,3.63,1.998,0.432,5.0000000000000001E-3,5.0000000000000001E-4,1E-3,4.0000000000000001E-3,7.0000000000000001E-3,4.9000000000000002E-2,2E-3,5.0000000000000001E-3,8.0000000000000002E-3,2E-3,4.0000000000000001E-3,6.0000000000000001E-3,1.7000000000000001E-2,2.46,0.33,6.1,2.0699999999999998,8.5
NSRD0799,12,LIMS,Calc Head,143.12,99.999999999999986,31.749359977641134,40.968162381218555,2.9284146171045276,0.13391852990497483,0.40891866964784795,1.2319192286193401,8.7382476243711552E-2,9.2664617104527641E-2,2.3466154276131914,1.5225897149245387,0.32207532140860806,4.9999999999999992E-3,5.0000000000000001E-4,1E-3,4.0000000000000001E-3,4.7680268306316371E-3,3.7840134153158185E-2,4.2319731693683613E-3,2.508775852431526E-2,1.023197316936836E-2,1.1630100614868641E-3,2.8840134153158186E-3,4.3260201229737274E-3,1.0304080491894912E-2,30.253645891559525,9.0062884292901046E-2,3.594610117384013,0.58573784237003901,4.2704108440469533
NSRD0799,12,LIMS,Feed Assay,NA,NA,31.83,40.65,2.76,0.124,0.42099999999999999,1.03,7.0999999999999994E-2,7.0000000000000007E-2,2.29,1.399,0.312,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,2.5000000000000001E-2,3.0000000000000001E-3,2.3E-2,7.0000000000000001E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,30.1,31.36,0.08,3.63,0.34,4.05
NSRD0799,13,LIMS, Mags(calc),80.200000000000017,56.383577052868397,44.09,29.49,2.2109999999999999,0.105,0.254,0.496,5.8000000000000003E-2,8.6999999999999994E-2,1.45,1.145,8.2000000000000003E-2,6.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,3.0000000000000001E-3,3.2000000000000001E-2,6.0000000000000001E-3,4.2000000000000003E-2,1.0999999999999999E-2,1E-3,2E-3,8.0000000000000002E-3,5.0000000000000001E-3,50.95,-0.03,1.74,-0.42,1.29
NSRD0799,13,LIMS, Tails,62.04,43.616422947131603,14.02,56.89,4.5129999999999999,0.19,0.64400000000000002,2.1469999999999998,0.13,0.39500000000000002,3.72,2.2050000000000001,0.19700000000000001,6.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,5.3999999999999999E-2,5.0000000000000001E-4,7.0000000000000001E-3,0.01,1E-3,2E-3,1.4E-2,5.0000000000000001E-3,2.46,0.45,7.05,1.01,8.51
NSRD0799,13,LIMS,Calc Head,142.24,100,30.974541619797527,41.440899887514064,3.2150500562429691,0.14207395950506185,0.42410404949381331,1.2161071428571428,8.9403824521934752E-2,0.22133858267716533,2.4400928008998877,1.607334083239595,0.13215888638920134,6.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2.8723284589426325E-3,2.5638357705286842E-3,4.1595613048368951E-2,3.601096737907762E-3,2.6734251968503937E-2,1.0563835770528685E-2,1E-3,2E-3,1.0616985376827896E-2,5.0000000000000001E-3,29.800396512935887,0.17935883014623172,4.0560320584926872,0.20371484814398194,4.4391057367829019
NSRD0799,13,LIMS,Feed Assay,NA,NA,29.79,43.29,3.7040000000000002,0.16700000000000001,0.40400000000000003,1.304,8.5000000000000006E-2,0.23,2.5499999999999998,1.9039999999999999,0.154,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,5.0000000000000001E-4,3.9E-2,3.0000000000000001E-3,3.3000000000000002E-2,8.9999999999999993E-3,1E-3,5.0000000000000001E-4,5.0000000000000001E-3,5.0000000000000001E-3,28.67,0.13,3.69,0.68,4.5
NSRD0799,14,LIMS, Mags(calc),46.44,44.136095799277705,44.56,27.72,2.5470000000000002,0.13800000000000001,0.22700000000000001,0.42499999999999999,5.3999999999999999E-2,5.6000000000000001E-2,1.67,0.95899999999999996,7.2999999999999995E-2,7.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,3.0000000000000001E-3,3.1E-2,8.9999999999999993E-3,7.8E-2,1.2E-2,1E-3,5.0000000000000001E-4,7.0000000000000001E-3,4.0000000000000001E-3,49.24,0.06,2.5299999999999998,-0.56000000000000005,2.0299999999999998
NSRD0799,14,LIMS, Tails,58.78,55.863904200722303,16.43,53.19,5.3680000000000003,0.248,0.498,1.47,0.108,0.186,3.81,1.992,0.16200000000000001,8.0000000000000002E-3,1E-3,5.0000000000000001E-4,6.0000000000000001E-3,5.0000000000000001E-3,6.5000000000000002E-2,3.0000000000000001E-3,1.9E-2,2.5000000000000001E-2,1E-3,4.0000000000000001E-3,1.4999999999999999E-2,6.0000000000000001E-3,2.33,0.78,7.89,0.33,8.9999999999999982
